timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1670263967151,37,Sign Out - Org User,200,OK,Thread Group - 2 2-24,text,true,,680,1561,27,27,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,37,0,0
1670263967189,210,Sign In - Org User,200,OK,Thread Group - 2 2-25,text,true,,1998,299,26,26,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,210,0,3
1670263967399,20,JSR223 Sampler,200,OK,Thread Group - 2 2-25,text,true,,0,0,26,26,null,0,0,0
1670263967419,9,JSR223 - Print,200,OK,Thread Group - 2 2-25,text,true,,0,0,26,26,null,0,0,0
1670263967448,68,List Users,403,Forbidden,Thread Group - 2 2-25,text,true,,284,1526,26,26,http://host.docker.internal:30005/api/cas/iam/users/users/,68,0,0
1670263967523,44,List Policies,200,OK,Thread Group - 2 2-25,text,true,,843,1532,26,26,http://host.docker.internal:30005/api/cas/iam/policies/policies/,44,0,0
1670263967569,104,Sign Out - Org User,200,OK,Thread Group - 2 2-25,text,true,,680,1565,26,26,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,104,0,0
1670263967675,2188,Sign In - Org User,200,OK,Thread Group - 2 2-26,text,true,,2001,305,25,25,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2188,0,2
1670263969863,12,JSR223 Sampler,200,OK,Thread Group - 2 2-26,text,true,,0,0,25,25,null,0,0,0
1670263969875,5,JSR223 - Print,200,OK,Thread Group - 2 2-26,text,true,,0,0,25,25,null,0,0,0
1670263969888,2058,List Users,200,OK,Thread Group - 2 2-26,text,true,,2165,1526,25,25,http://host.docker.internal:30005/api/cas/iam/users/users/,2058,0,0
1670263971947,27,List Policies,403,Forbidden,Thread Group - 2 2-26,text,true,,284,1532,25,25,http://host.docker.internal:30005/api/cas/iam/policies/policies/,27,0,0
1670263971980,51,Sign Out - Org User,200,OK,Thread Group - 2 2-26,text,true,,680,1565,25,25,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,51,0,0
1670263972032,2152,Sign In - Org User,200,OK,Thread Group - 2 2-27,text,true,,2001,300,24,24,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2152,0,2
1670263974185,10,JSR223 Sampler,200,OK,Thread Group - 2 2-27,text,true,,0,0,24,24,null,0,0,0
1670263974195,4,JSR223 - Print,200,OK,Thread Group - 2 2-27,text,true,,0,0,24,24,null,0,0,0
1670263974204,18,List Policies,403,Forbidden,Thread Group - 2 2-27,text,true,,284,1532,24,24,http://host.docker.internal:30005/api/cas/iam/policies/policies/,18,0,0
1670263974224,17,List Users,403,Forbidden,Thread Group - 2 2-27,text,true,,284,1526,24,24,http://host.docker.internal:30005/api/cas/iam/users/users/,17,0,0
1670263974248,110,Sign Out - Org User,200,OK,Thread Group - 2 2-27,text,true,,680,1565,24,24,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,110,0,0
1670263974360,207,Sign In - Org User,200,OK,Thread Group - 2 2-28,text,true,,1998,297,23,23,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,207,0,2
1670263974568,18,JSR223 Sampler,200,OK,Thread Group - 2 2-28,text,true,,0,0,23,23,null,0,0,0
1670263974586,11,JSR223 - Print,200,OK,Thread Group - 2 2-28,text,true,,0,0,23,23,null,0,0,0
1670263974608,46,List Users,200,OK,Thread Group - 2 2-28,text,true,,2163,1526,23,23,http://host.docker.internal:30005/api/cas/iam/users/users/,45,0,0
1670263974656,26,List Policies,403,Forbidden,Thread Group - 2 2-28,text,true,,284,1532,23,23,http://host.docker.internal:30005/api/cas/iam/policies/policies/,26,0,0
1670263974687,107,Sign Out - Org User,200,OK,Thread Group - 2 2-28,text,true,,680,1565,23,23,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,107,0,0
1670263974795,2182,Sign In - Org User,200,OK,Thread Group - 2 2-29,text,true,,1997,296,22,22,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2182,0,2
1670263976977,10,JSR223 Sampler,200,OK,Thread Group - 2 2-29,text,true,,0,0,22,22,null,0,0,0
1670263976987,6,JSR223 - Print,200,OK,Thread Group - 2 2-29,text,true,,0,0,22,22,null,0,0,0
1670263977002,17,List Users,403,Forbidden,Thread Group - 2 2-29,text,true,,284,1522,22,22,http://host.docker.internal:30005/api/cas/iam/users/users/,17,0,0
1670263977021,29,List Policies,200,OK,Thread Group - 2 2-29,text,true,,843,1528,22,22,http://host.docker.internal:30005/api/cas/iam/policies/policies/,29,0,0
1670263977051,95,Sign Out - Org User,200,OK,Thread Group - 2 2-29,text,true,,680,1561,22,22,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,95,0,0
1670263977148,173,Sign In - Org User,200,OK,Thread Group - 2 2-30,text,true,,1998,302,21,21,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,172,0,1
1670263977321,27,JSR223 Sampler,200,OK,Thread Group - 2 2-30,text,true,,0,0,21,21,null,0,0,0
1670263977348,23,JSR223 - Print,200,OK,Thread Group - 2 2-30,text,true,,0,0,21,21,null,0,0,0
1670263977381,228,List Users,200,OK,Thread Group - 2 2-30,text,true,,2164,1526,21,21,http://host.docker.internal:30005/api/cas/iam/users/users/,228,0,0
1670263977611,140,List Policies,200,OK,Thread Group - 2 2-30,text,true,,843,1532,21,21,http://host.docker.internal:30005/api/cas/iam/policies/policies/,140,0,0
1670263977765,147,Sign Out - Org User,200,OK,Thread Group - 2 2-30,text,true,,680,1565,21,21,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,147,0,0
1670263977914,225,Sign In - Org User,200,OK,Thread Group - 2 2-31,text,true,,1998,300,20,20,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,225,0,4
1670263978140,14,JSR223 Sampler,200,OK,Thread Group - 2 2-31,text,true,,0,0,20,20,null,0,0,0
1670263978154,6,JSR223 - Print,200,OK,Thread Group - 2 2-31,text,true,,0,0,20,20,null,0,0,0
1670263978164,2042,List Users,200,OK,Thread Group - 2 2-31,text,true,,2162,1526,20,20,http://host.docker.internal:30005/api/cas/iam/users/users/,2042,0,0
1670263980208,34,List Policies,200,OK,Thread Group - 2 2-31,text,true,,843,1532,20,20,http://host.docker.internal:30005/api/cas/iam/policies/policies/,34,0,0
1670263980253,55,Sign Out - Org User,200,OK,Thread Group - 2 2-31,text,true,,680,1565,20,20,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,55,0,0
1670263980310,230,Sign In - Org User,200,OK,Thread Group - 2 2-32,text,true,,1998,299,19,19,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,230,0,2
1670263980541,30,JSR223 Sampler,200,OK,Thread Group - 2 2-32,text,true,,0,0,19,19,null,0,0,0
1670263980572,11,JSR223 - Print,200,OK,Thread Group - 2 2-32,text,true,,0,0,19,19,null,0,0,0
1670263980601,48,List Users,200,OK,Thread Group - 2 2-32,text,true,,2160,1526,19,19,http://host.docker.internal:30005/api/cas/iam/users/users/,48,0,0
1670263980651,21,List Policies,403,Forbidden,Thread Group - 2 2-32,text,true,,284,1532,19,19,http://host.docker.internal:30005/api/cas/iam/policies/policies/,21,0,0
1670263980678,103,Sign Out - Org User,200,OK,Thread Group - 2 2-32,text,true,,680,1565,19,19,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,103,0,0
1670263980783,2206,Sign In - Org User,200,OK,Thread Group - 2 2-33,text,true,,2001,301,18,18,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2206,0,3
1670263982990,14,JSR223 Sampler,200,OK,Thread Group - 2 2-33,text,true,,0,0,18,18,null,0,0,0
1670263983005,5,JSR223 - Print,200,OK,Thread Group - 2 2-33,text,true,,0,0,18,18,null,0,0,0
1670263983013,2060,List Users,200,OK,Thread Group - 2 2-33,text,true,,2162,1526,18,18,http://host.docker.internal:30005/api/cas/iam/users/users/,2060,0,0
1670263985075,85,List Policies,200,OK,Thread Group - 2 2-33,text,true,,843,1532,18,18,http://host.docker.internal:30005/api/cas/iam/policies/policies/,85,0,0
1670263985167,44,Sign Out - Org User,200,OK,Thread Group - 2 2-33,text,true,,680,1565,18,18,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,44,0,0
1670263985212,2178,Sign In - Org User,200,OK,Thread Group - 2 2-34,text,true,,2001,300,17,17,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2178,0,2
1670263987391,14,JSR223 Sampler,200,OK,Thread Group - 2 2-34,text,true,,0,0,17,17,null,0,0,0
1670263987405,6,JSR223 - Print,200,OK,Thread Group - 2 2-34,text,true,,0,0,17,17,null,0,0,0
1670263987425,2031,List Users,403,Forbidden,Thread Group - 2 2-34,text,true,,286,1526,17,17,http://host.docker.internal:30005/api/cas/iam/users/users/,2031,0,0
1670263989458,2041,List Policies,200,OK,Thread Group - 2 2-34,text,true,,845,1532,17,17,http://host.docker.internal:30005/api/cas/iam/policies/policies/,2041,0,0
1670263991500,103,Sign Out - Org User,200,OK,Thread Group - 2 2-34,text,true,,680,1565,17,17,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,103,0,0
1670263991606,2183,Sign In - Org User,200,OK,Thread Group - 2 2-35,text,true,,1997,297,16,16,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2183,0,9
1670263993790,13,JSR223 Sampler,200,OK,Thread Group - 2 2-35,text,true,,0,0,16,16,null,0,0,0
1670263993803,4,JSR223 - Print,200,OK,Thread Group - 2 2-35,text,true,,0,0,16,16,null,0,0,0
1670263993820,2043,List Users,403,Forbidden,Thread Group - 2 2-35,text,true,,286,1522,16,16,http://host.docker.internal:30005/api/cas/iam/users/users/,2043,0,0
1670263995866,80,List Policies,200,OK,Thread Group - 2 2-35,text,true,,843,1528,16,16,http://host.docker.internal:30005/api/cas/iam/policies/policies/,80,0,0
1670263995949,68,Sign Out - Org User,200,OK,Thread Group - 2 2-35,text,true,,680,1561,16,16,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,67,0,0
1670263996018,247,Sign In - Org User,200,OK,Thread Group - 2 2-36,text,true,,1998,300,15,15,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,247,0,3
1670263996266,17,JSR223 Sampler,200,OK,Thread Group - 2 2-36,text,true,,0,0,15,15,null,0,0,0
1670263996284,5,JSR223 - Print,200,OK,Thread Group - 2 2-36,text,true,,0,0,15,15,null,0,0,0
1670263996306,2060,List Users,403,Forbidden,Thread Group - 2 2-36,text,true,,286,1526,15,15,http://host.docker.internal:30005/api/cas/iam/users/users/,2060,0,0
1670263998368,38,List Policies,200,OK,Thread Group - 2 2-36,text,true,,843,1532,15,15,http://host.docker.internal:30005/api/cas/iam/policies/policies/,38,0,0
1670263998408,93,Sign Out - Org User,200,OK,Thread Group - 2 2-36,text,true,,680,1565,15,15,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,93,0,0
1670263998503,2205,Sign In - Org User,200,OK,Thread Group - 2 2-37,text,true,,2001,300,14,14,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2205,0,2
1670264000709,13,JSR223 Sampler,200,OK,Thread Group - 2 2-37,text,true,,0,0,14,14,null,0,0,0
1670264000722,5,JSR223 - Print,200,OK,Thread Group - 2 2-37,text,true,,0,0,14,14,null,0,0,0
1670264000731,2045,List Users,200,OK,Thread Group - 2 2-37,text,true,,2160,1526,14,14,http://host.docker.internal:30005/api/cas/iam/users/users/,2045,0,0
1670264002778,30,List Policies,200,OK,Thread Group - 2 2-37,text,true,,843,1532,14,14,http://host.docker.internal:30005/api/cas/iam/policies/policies/,30,0,0
1670264002815,44,Sign Out - Org User,200,OK,Thread Group - 2 2-37,text,true,,680,1565,14,14,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,44,0,0
1670264002861,2172,Sign In - Org User,200,OK,Thread Group - 2 2-38,text,true,,2001,300,13,13,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2172,0,1
1670264005034,9,JSR223 Sampler,200,OK,Thread Group - 2 2-38,text,true,,0,0,13,13,null,0,0,0
1670264005043,4,JSR223 - Print,200,OK,Thread Group - 2 2-38,text,true,,0,0,13,13,null,0,0,0
1670264005051,2079,List Policies,403,Forbidden,Thread Group - 2 2-38,text,true,,286,1532,13,13,http://host.docker.internal:30005/api/cas/iam/policies/policies/,2078,0,0
1670264007132,41,List Users,403,Forbidden,Thread Group - 2 2-38,text,true,,284,1526,13,13,http://host.docker.internal:30005/api/cas/iam/users/users/,41,0,0
1670264007187,60,Sign Out - Org User,200,OK,Thread Group - 2 2-38,text,true,,680,1565,13,13,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,60,0,0
1670264007249,2170,Sign In - Org User,200,OK,Thread Group - 2 2-39,text,true,,2001,298,12,12,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2170,0,3
1670264009420,13,JSR223 Sampler,200,OK,Thread Group - 2 2-39,text,true,,0,0,12,12,null,0,0,0
1670264009433,6,JSR223 - Print,200,OK,Thread Group - 2 2-39,text,true,,0,0,12,12,null,0,0,0
1670264009454,2023,List Users,403,Forbidden,Thread Group - 2 2-39,text,true,,286,1526,12,12,http://host.docker.internal:30005/api/cas/iam/users/users/,2023,0,0
1670264011481,41,List Policies,200,OK,Thread Group - 2 2-39,text,true,,843,1532,12,12,http://host.docker.internal:30005/api/cas/iam/policies/policies/,41,0,0
1670264011524,58,Sign Out - Org User,200,OK,Thread Group - 2 2-39,text,true,,680,1565,12,12,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,58,0,0
1670264011584,2191,Sign In - Org User,200,OK,Thread Group - 2 2-40,text,true,,2001,299,11,11,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2191,0,3
1670264013775,11,JSR223 Sampler,200,OK,Thread Group - 2 2-40,text,true,,0,0,11,11,null,0,0,0
1670264013786,6,JSR223 - Print,200,OK,Thread Group - 2 2-40,text,true,,0,0,11,11,null,0,0,0
1670264013804,19,List Users,403,Forbidden,Thread Group - 2 2-40,text,true,,284,1526,11,11,http://host.docker.internal:30005/api/cas/iam/users/users/,19,0,0
1670264013825,2040,List Policies,200,OK,Thread Group - 2 2-40,text,true,,845,1532,11,11,http://host.docker.internal:30005/api/cas/iam/policies/policies/,2040,0,0
1670264015867,37,Sign Out - Org User,200,OK,Thread Group - 2 2-40,text,true,,680,1565,11,11,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,37,0,0
1670264015906,2202,Sign In - Org User,200,OK,Thread Group - 2 2-41,text,true,,1997,295,10,10,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2202,0,2
1670264018109,13,JSR223 Sampler,200,OK,Thread Group - 2 2-41,text,true,,0,0,10,10,null,0,0,0
1670264018122,4,JSR223 - Print,200,OK,Thread Group - 2 2-41,text,true,,0,0,10,10,null,0,0,0
1670264018130,63,List Users,200,OK,Thread Group - 2 2-41,text,true,,2147,1522,10,10,http://host.docker.internal:30005/api/cas/iam/users/users/,63,0,0
1670264018195,48,List Policies,200,OK,Thread Group - 2 2-41,text,true,,843,1528,10,10,http://host.docker.internal:30005/api/cas/iam/policies/policies/,48,0,0
1670264018259,55,Sign Out - Org User,200,OK,Thread Group - 2 2-41,text,true,,680,1561,10,10,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,55,0,0
1670264018316,235,Sign In - Org User,200,OK,Thread Group - 2 2-42,text,true,,1994,297,9,9,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,235,0,3
1670264018552,12,JSR223 Sampler,200,OK,Thread Group - 2 2-42,text,true,,0,0,9,9,null,0,0,0
1670264018564,8,JSR223 - Print,200,OK,Thread Group - 2 2-42,text,true,,0,0,9,9,null,0,0,0
1670264018581,33,List Policies,403,Forbidden,Thread Group - 2 2-42,text,true,,284,1528,9,9,http://host.docker.internal:30005/api/cas/iam/policies/policies/,33,0,0
1670264018616,49,List Users,403,Forbidden,Thread Group - 2 2-42,text,true,,284,1522,9,9,http://host.docker.internal:30005/api/cas/iam/users/users/,49,0,0
1670264018674,109,Sign Out - Org User,200,OK,Thread Group - 2 2-42,text,true,,680,1561,9,9,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,109,0,0
1670264018785,203,Sign In - Org User,200,OK,Thread Group - 2 2-43,text,true,,1998,299,8,8,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,203,0,2
1670264018989,13,JSR223 Sampler,200,OK,Thread Group - 2 2-43,text,true,,0,0,8,8,null,0,0,0
1670264019003,5,JSR223 - Print,200,OK,Thread Group - 2 2-43,text,true,,0,0,8,8,null,0,0,0
1670264019018,57,List Users,200,OK,Thread Group - 2 2-43,text,true,,2147,1526,8,8,http://host.docker.internal:30005/api/cas/iam/users/users/,57,0,0
1670264019077,24,List Policies,403,Forbidden,Thread Group - 2 2-43,text,true,,284,1532,8,8,http://host.docker.internal:30005/api/cas/iam/policies/policies/,24,0,0
1670264019106,86,Sign Out - Org User,200,OK,Thread Group - 2 2-43,text,true,,680,1565,8,8,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,86,0,0
1670264019193,2195,Sign In - Org User,200,OK,Thread Group - 2 2-44,text,true,,2001,300,7,7,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2195,0,4
1670264021390,9,JSR223 Sampler,200,OK,Thread Group - 2 2-44,text,true,,0,0,7,7,null,0,0,0
1670264021399,6,JSR223 - Print,200,OK,Thread Group - 2 2-44,text,true,,0,0,7,7,null,0,0,0
1670264021413,2029,List Policies,403,Forbidden,Thread Group - 2 2-44,text,true,,286,1532,7,7,http://host.docker.internal:30005/api/cas/iam/policies/policies/,2029,0,0
1670264023445,20,List Users,403,Forbidden,Thread Group - 2 2-44,text,true,,284,1526,7,7,http://host.docker.internal:30005/api/cas/iam/users/users/,20,0,0
1670264023471,41,Sign Out - Org User,200,OK,Thread Group - 2 2-44,text,true,,680,1565,7,7,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,41,0,0
1670264023514,354,Sign In - Org User,200,OK,Thread Group - 2 2-45,text,true,,2002,299,6,6,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,354,0,7
1670264023869,14,JSR223 Sampler,200,OK,Thread Group - 2 2-45,text,true,,0,0,6,6,null,0,0,0
1670264023883,5,JSR223 - Print,200,OK,Thread Group - 2 2-45,text,true,,0,0,6,6,null,0,0,0
1670264023901,2035,List Users,403,Forbidden,Thread Group - 2 2-45,text,true,,286,1530,6,6,http://host.docker.internal:30005/api/cas/iam/users/users/,2035,0,0
1670264025938,2037,List Policies,200,OK,Thread Group - 2 2-45,text,true,,845,1536,6,6,http://host.docker.internal:30005/api/cas/iam/policies/policies/,2037,0,0
1670264027976,75,Sign Out - Org User,200,OK,Thread Group - 2 2-45,text,true,,680,1569,6,6,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,75,0,0
1670264028052,167,Sign In - Org User,200,OK,Thread Group - 2 2-46,text,true,,1998,297,5,5,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,167,0,3
1670264028219,15,JSR223 Sampler,200,OK,Thread Group - 2 2-46,text,true,,0,0,5,5,null,0,0,0
1670264028235,4,JSR223 - Print,200,OK,Thread Group - 2 2-46,text,true,,0,0,5,5,null,0,0,0
1670264028246,2043,List Users,200,OK,Thread Group - 2 2-46,text,true,,2152,1526,5,5,http://host.docker.internal:30005/api/cas/iam/users/users/,2043,0,0
1670264030291,19,List Policies,403,Forbidden,Thread Group - 2 2-46,text,true,,284,1532,5,5,http://host.docker.internal:30005/api/cas/iam/policies/policies/,19,0,0
1670264030313,54,Sign Out - Org User,200,OK,Thread Group - 2 2-46,text,true,,680,1565,5,5,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,54,0,0
1670264030369,218,Sign In - Org User,200,OK,Thread Group - 2 2-47,text,true,,1998,298,4,4,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,218,0,2
1670264030588,17,JSR223 Sampler,200,OK,Thread Group - 2 2-47,text,true,,0,0,4,4,null,0,0,0
1670264030605,12,JSR223 - Print,200,OK,Thread Group - 2 2-47,text,true,,0,0,4,4,null,0,0,0
1670264030622,2072,List Users,200,OK,Thread Group - 2 2-47,text,true,,2152,1526,4,4,http://host.docker.internal:30005/api/cas/iam/users/users/,2072,0,0
1670264032695,36,List Policies,200,OK,Thread Group - 2 2-47,text,true,,843,1532,4,4,http://host.docker.internal:30005/api/cas/iam/policies/policies/,36,0,0
1670264032740,91,Sign Out - Org User,200,OK,Thread Group - 2 2-47,text,true,,680,1565,4,4,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,91,0,0
1670264032832,195,Sign In - Org User,200,OK,Thread Group - 2 2-48,text,true,,1998,300,3,3,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,195,0,2
1670264033027,10,JSR223 Sampler,200,OK,Thread Group - 2 2-48,text,true,,0,0,3,3,null,0,0,0
1670264033037,7,JSR223 - Print,200,OK,Thread Group - 2 2-48,text,true,,0,0,3,3,null,0,0,0
1670264033048,2023,List Policies,403,Forbidden,Thread Group - 2 2-48,text,true,,286,1532,3,3,http://host.docker.internal:30005/api/cas/iam/policies/policies/,2023,0,0
1670264035074,69,List Users,403,Forbidden,Thread Group - 2 2-48,text,true,,284,1526,3,3,http://host.docker.internal:30005/api/cas/iam/users/users/,69,0,0
1670264035150,41,Sign Out - Org User,200,OK,Thread Group - 2 2-48,text,true,,680,1565,3,3,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,41,0,0
1670264035193,2184,Sign In - Org User,200,OK,Thread Group - 2 2-49,text,true,,2001,298,2,2,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2184,0,2
1670264037377,9,JSR223 Sampler,200,OK,Thread Group - 2 2-49,text,true,,0,0,2,2,null,0,0,0
1670264037386,4,JSR223 - Print,200,OK,Thread Group - 2 2-49,text,true,,0,0,2,2,null,0,0,0
1670264037396,2023,List Policies,403,Forbidden,Thread Group - 2 2-49,text,true,,286,1532,2,2,http://host.docker.internal:30005/api/cas/iam/policies/policies/,2023,0,0
1670264039421,22,List Users,403,Forbidden,Thread Group - 2 2-49,text,true,,284,1526,2,2,http://host.docker.internal:30005/api/cas/iam/users/users/,22,0,0
1670264039448,42,Sign Out - Org User,200,OK,Thread Group - 2 2-49,text,true,,680,1565,2,2,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,42,0,0
1670264039491,2320,Sign In - Org User,200,OK,Thread Group - 2 2-50,text,true,,2001,301,1,1,http://host.docker.internal:30005/api/cas/public/cas/basic_auth_public/signin/,2320,0,2
1670264041812,34,JSR223 Sampler,200,OK,Thread Group - 2 2-50,text,true,,0,0,1,1,null,0,0,0
1670264041846,11,JSR223 - Print,200,OK,Thread Group - 2 2-50,text,true,,0,0,1,1,null,0,0,0
1670264041873,97,List Policies,403,Forbidden,Thread Group - 2 2-50,text,true,,284,1532,1,1,http://host.docker.internal:30005/api/cas/iam/policies/policies/,97,0,0
1670264041973,25,List Users,403,Forbidden,Thread Group - 2 2-50,text,true,,284,1526,1,1,http://host.docker.internal:30005/api/cas/iam/users/users/,25,0,0
1670264042007,101,Sign Out - Org User,200,OK,Thread Group - 2 2-50,text,true,,680,1565,1,1,http://host.docker.internal:30005/api/cas/cas/basic_auth/signout/,101,0,0
